id,referee,timezone,date,venue_id,venue_name,venue_city,season,round,home_team,away_team,home_win,away_win,home_goals,away_goals,home_goals_half_time,away_goals_half_time,home_goals_fulltime,away_goals_fulltime,home_goals_extra_time,away_goals_extratime,home_goals_penalty,away_goals_penalty,year,resultado
120279,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2019-03-31 22:00:00+00:00,1078.0,Estadio Universitario BUAP,Puebla,2018,Clausura - 12,Lobos Buap,Puebla,False,True,0.0,4.0,0.0,3.0,0.0,4.0,,,,,2019,visitante_gana
120280,"Adonai Escobedo Gonzalez, Mexico",UTC,2019-04-06 01:00:00+00:00,,Estadio Luis Pirata Fuente,Veracruz,2018,Clausura - 13,Veracruz,Atlas,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,2019,visitante_gana
120281,"Fernando Guerrero Ramirez, Mexico",UTC,2019-04-06 03:00:00+00:00,1082.0,Estadio Cuauhtemoc,Puebla,2018,Clausura - 13,Puebla,Monarcas,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2019,empate
120282,"Alejandro Funk Villafane, Mexico",UTC,2019-04-06 23:06:00+00:00,,Estadio Azteca,Mexico City,2018,Clausura - 13,Cruz Azul,Club Queretaro,True,False,3.0,0.0,1.0,0.0,3.0,0.0,,,,,2019,local_gana
120283,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2019-04-07 01:00:00+00:00,,Estadio Universitario (UANL),Monterrey,2018,Clausura - 13,Tigres UANL,U.N.A.M. - Pumas,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2019,local_gana
120284,"Jorge Antonio Perez Duran, Mexico",UTC,2019-04-07 01:00:00+00:00,,Estadio Leon,Leon,2018,Clausura - 13,Leon,Necaxa,True,False,2.0,1.0,2.0,0.0,2.0,1.0,,,,,2019,local_gana
120285,"Oscar Macias, Mexico",UTC,2019-04-07 03:00:00+00:00,,Estadio Akron,Guadalajara,2018,Clausura - 13,Guadalajara Chivas,Lobos Buap,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,2019,visitante_gana
120286,"Fernando Hernandez, Mexico",UTC,2019-04-07 03:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2018,Clausura - 13,Club Tijuana,Club America,True,False,3.0,2.0,1.0,2.0,3.0,2.0,,,,,2019,local_gana
120287,"Marco Antonio Ortiz Nava, Mexico",UTC,2019-04-07 17:00:00+00:00,,Estadio Nemesio Diez,Toluca,2018,Clausura - 13,Toluca,Monterrey,True,False,5.0,1.0,1.0,0.0,5.0,1.0,,,,,2019,local_gana
120288,"Oscar Mejia Garcia, Mexico",UTC,2019-04-07 23:06:00+00:00,,Estadio TSM Corona,Torreon,2018,Clausura - 13,Santos Laguna,Pachuca,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2019,empate
120290,"Oscar Mejia Garcia, Mexico",UTC,2019-04-13 02:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2018,Clausura - 14,Atlas,Necaxa,False,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,,2019,visitante_gana
120289,"Diego Montano, Mexico",UTC,2019-04-13 02:00:00+00:00,1082.0,Estadio Cuauhtemoc,Puebla,2018,Clausura - 14,Puebla,Leon,False,True,0.0,3.0,0.0,2.0,0.0,3.0,,,,,2019,visitante_gana
120291,"Fernando Guerrero Ramirez, Mexico",UTC,2019-04-13 22:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Queretaro,2018,Clausura - 14,Club Queretaro,Toluca,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2019,empate
120292,"Francisco Chacon Gutierrez, Mexico",UTC,2019-04-14 00:00:00+00:00,,Estadio Miguel Hidalgo,Pachuca de Soto,2018,Clausura - 14,Pachuca,Veracruz,True,False,9.0,2.0,6.0,1.0,9.0,2.0,,,,,2019,local_gana
120293,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2019-04-14 02:00:00+00:00,,Estadio Jose Maria Morelos y Pavon,Morelia,2018,Clausura - 14,Monarcas,Guadalajara Chivas,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2019,local_gana
120294,"Jorge Isaac Rojas Castillo, Mexico",UTC,2019-04-14 17:00:00+00:00,,Estadio Olimpico Universitario,Mexico City,2018,Clausura - 14,U.N.A.M. - Pumas,Club Tijuana,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2019,local_gana
120295,"Adonai Escobedo Gonzalez, Mexico",UTC,2019-04-14 21:00:00+00:00,1078.0,Estadio Universitario BUAP,Puebla,2018,Clausura - 14,Lobos Buap,Tigres UANL,False,True,0.0,3.0,0.0,0.0,0.0,3.0,,,,,2019,visitante_gana
120296,"Marco Antonio Ortiz Nava, Mexico",UTC,2019-04-14 23:00:00+00:00,,Estadio Azteca,Mexico City,2018,Clausura - 14,Club America,Cruz Azul,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2019,empate
120297,"Luis Santander, Mexico",UTC,2019-04-15 01:30:00+00:00,,Estadio BBVA Bancomer,Monterrey,2018,Clausura - 14,Monterrey,Santos Laguna,True,False,4.0,0.0,1.0,0.0,4.0,0.0,,,,,2019,local_gana
120298,"Jorge Isaac Rojas Castillo, Mexico",UTC,2019-04-20 01:00:00+00:00,,Estadio Luis Pirata Fuente,Veracruz,2018,Clausura - 15,Veracruz,Monterrey,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,2019,visitante_gana
120299,"Eduardo Galvan Basulto, Mexico",UTC,2019-04-20 02:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2018,Clausura - 15,Club Tijuana,Lobos Buap,False,True,1.0,2.0,1.0,1.0,1.0,2.0,,,,,2019,visitante_gana
120300,"Marco Antonio Ortiz Nava, Mexico",UTC,2019-04-20 22:00:00+00:00,20474.0,Estadio Victoria,Aguascalientes,2018,Clausura - 15,Necaxa,Pachuca,,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,2019,empate
120301,"Fernando Guerrero Ramirez, Mexico",UTC,2019-04-20 22:06:00+00:00,,Estadio Leon,Leon,2018,Clausura - 15,Leon,Atlas,True,False,5.0,2.0,1.0,0.0,5.0,2.0,,,,,2019,local_gana
120303,"Oscar Mejia Garcia, Mexico",UTC,2019-04-21 00:00:00+00:00,,Estadio Universitario (UANL),Monterrey,2018,Clausura - 15,Tigres UANL,Monarcas,,,3.0,3.0,0.0,2.0,3.0,3.0,,,,,2019,empate
120302,"Jorge Antonio Perez Duran, Mexico",UTC,2019-04-21 00:00:00+00:00,,Estadio Azteca,Mexico City,2018,Clausura - 15,Cruz Azul,U.N.A.M. - Pumas,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,2019,local_gana
120304,"Adonai Escobedo Gonzalez, Mexico",UTC,2019-04-21 02:00:00+00:00,,Estadio Akron,Guadalajara,2018,Clausura - 15,Guadalajara Chivas,Puebla,False,True,1.0,3.0,1.0,2.0,1.0,3.0,,,,,2019,visitante_gana
120305,"Luis Santander, Mexico",UTC,2019-04-21 17:00:00+00:00,,Estadio Nemesio Diez,Toluca,2018,Clausura - 15,Toluca,Club America,True,False,3.0,2.0,1.0,1.0,3.0,2.0,,,,,2019,local_gana
120306,"Francisco Chacon Gutierrez, Mexico",UTC,2019-04-21 23:06:00+00:00,,Estadio TSM Corona,Torreon,2018,Clausura - 15,Santos Laguna,Club Queretaro,True,False,2.0,1.0,2.0,0.0,2.0,1.0,,,,,2019,local_gana
120307,"Francisco Chacon Gutierrez, Mexico",UTC,2019-04-27 00:00:00+00:00,1082.0,Estadio Cuauhtemoc,Puebla,2018,Clausura - 16,Puebla,Tigres UANL,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2019,empate
120308,"Oscar Macias, Mexico",UTC,2019-04-27 02:00:00+00:00,,Estadio Jose Maria Morelos y Pavon,Morelia,2018,Clausura - 16,Monarcas,Club Tijuana,False,True,1.0,4.0,1.0,1.0,1.0,4.0,,,,,2019,visitante_gana
120309,"Roberto Rios Jacome, Mexico",UTC,2019-04-27 22:00:00+00:00,,Estadio Miguel Hidalgo,Pachuca de Soto,2018,Clausura - 16,Pachuca,Atlas,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2019,local_gana
120311,"Jonathan Hernandez Juarez, Mexico",UTC,2019-04-28 00:00:00+00:00,,Estadio BBVA Bancomer,Monterrey,2018,Clausura - 16,Monterrey,Necaxa,,,2.0,2.0,2.0,1.0,2.0,2.0,,,,,2019,empate
120310,"Jorge Isaac Rojas Castillo, Mexico",UTC,2019-04-28 00:00:00+00:00,,Estadio Azteca,Mexico City,2018,Clausura - 16,Club America,Santos Laguna,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2019,local_gana
120312,"Alejandro Funk Villafane, Mexico",UTC,2019-04-28 02:00:00+00:00,,Estadio Akron,Guadalajara,2018,Clausura - 16,Guadalajara Chivas,Leon,True,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,,2019,local_gana
120313,"Oscar Mejia Garcia, Mexico",UTC,2019-04-28 17:00:00+00:00,,Estadio Olimpico Universitario,Mexico City,2018,Clausura - 16,U.N.A.M. - Pumas,Toluca,,,2.0,2.0,1.0,0.0,2.0,2.0,,,,,2019,empate
120314,"Fernando Hernandez, Mexico",UTC,2019-04-28 21:00:00+00:00,1078.0,Estadio Universitario BUAP,Puebla,2018,Clausura - 16,Lobos Buap,Cruz Azul,False,True,1.0,4.0,1.0,2.0,1.0,4.0,,,,,2019,visitante_gana
120315,"Jose Penaloza, Mexico",UTC,2019-04-28 23:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Queretaro,2018,Clausura - 16,Club Queretaro,Veracruz,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,2019,local_gana
120316,"Eduardo Galvan Basulto, Mexico",UTC,2019-05-04 02:00:00+00:00,,Estadio Luis Pirata Fuente,Veracruz,2018,Clausura - 17,Veracruz,Club America,False,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,,2019,visitante_gana
120317,"Roberto Garcia Orozco, Mexico",UTC,2019-05-04 22:00:00+00:00,,Estadio Azteca,Mexico City,2018,Clausura - 17,Cruz Azul,Monarcas,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2019,empate
120319,"Jorge Antonio Perez Duran, Mexico",UTC,2019-05-05 00:00:00+00:00,,Estadio Universitario (UANL),Monterrey,2018,Clausura - 17,Tigres UANL,Guadalajara Chivas,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,2019,local_gana
120318,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2019-05-05 00:00:00+00:00,,Estadio Leon,Leon,2018,Clausura - 17,Leon,Pachuca,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,2019,local_gana
120320,"Luis Santander, Mexico",UTC,2019-05-05 02:00:00+00:00,20474.0,Estadio Victoria,Aguascalientes,2018,Clausura - 17,Necaxa,Club Queretaro,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2019,local_gana
120321,"Jorge Isaac Rojas Castillo, Mexico",UTC,2019-05-05 02:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2018,Clausura - 17,Club Tijuana,Puebla,True,False,4.0,0.0,0.0,0.0,4.0,0.0,,,,,2019,local_gana
120322,"Oscar Macias, Mexico",UTC,2019-05-05 17:00:00+00:00,,Estadio Nemesio Diez,Toluca,2018,Clausura - 17,Toluca,Lobos Buap,True,False,4.0,0.0,1.0,0.0,4.0,0.0,,,,,2019,local_gana
120323,"Francisco Chacon Gutierrez, Mexico",UTC,2019-05-05 21:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2018,Clausura - 17,Atlas,Monterrey,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2019,local_gana
120324,"Jose Penaloza, Mexico",UTC,2019-05-05 23:06:00+00:00,,Estadio TSM Corona,Torreon,2018,Clausura - 17,Santos Laguna,U.N.A.M. - Pumas,True,False,5.0,2.0,3.0,1.0,5.0,2.0,,,,,2019,local_gana
125283,"Eduardo Galvan Basulto, Mexico",UTC,2019-05-09 00:00:00+00:00,,Estadio Miguel Hidalgo,Pachuca de Soto,2018,Clausura - Quarter-finals,Pachuca,Tigres UANL,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2019,empate
125285,"Luis Santander, Mexico",UTC,2019-05-09 02:06:00+00:00,1088.0,Estadio Caliente,Tijuana,2018,Clausura - Quarter-finals,Club Tijuana,Leon,False,True,1.0,3.0,0.0,1.0,1.0,3.0,,,,,2019,visitante_gana
125287,"Diego Montano, Mexico",UTC,2019-05-10 00:00:00+00:00,20474.0,Estadio Victoria,Aguascalientes,2018,Clausura - Quarter-finals,Necaxa,Monterrey,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2019,local_gana
125289,"Jorge Isaac Rojas Castillo, Mexico",UTC,2019-05-10 02:05:00+00:00,,Estadio Azteca,Mexico City,2018,Clausura - Quarter-finals,Club America,Cruz Azul,True,False,3.0,1.0,2.0,1.0,3.0,1.0,,,,,2019,local_gana
125284,"Jorge Antonio Perez Duran, Mexico",UTC,2019-05-12 00:00:00+00:00,,Estadio Universitario (UANL),Monterrey,2018,Clausura - Quarter-finals,Tigres UANL,Pachuca,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,2019,empate
125286,"Francisco Chacon Gutierrez, Mexico",UTC,2019-05-12 02:06:00+00:00,,Estadio Leon,Leon,2018,Clausura - Quarter-finals,Leon,Club Tijuana,True,False,2.0,1.0,2.0,1.0,2.0,1.0,,,,,2019,local_gana
125290,"Fernando Guerrero Ramirez, Mexico",UTC,2019-05-12 23:10:00+00:00,,Estadio Azteca,Mexico City,2018,Clausura - Quarter-finals,Cruz Azul,Club America,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2019,local_gana
125288,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2019-05-13 01:00:00+00:00,,Estadio BBVA Bancomer,Monterrey,2018,Clausura - Quarter-finals,Monterrey,Necaxa,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2019,local_gana
127808,"Jorge Isaac Rojas Castillo, Mexico",UTC,2019-05-16 02:06:00+00:00,,Estadio BBVA Bancomer,Monterrey,2018,Clausura - Semi-finals,Monterrey,Tigres UANL,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2019,local_gana
127805,"Jorge Antonio Perez Duran, Mexico",UTC,2019-05-17 01:30:00+00:00,1084.0,Estadio La Corregidora,Santiago de Queretaro,2018,Clausura - Semi-finals,Club America,Leon,False,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,2019,visitante_gana
127807,"Marco Antonio Ortiz Nava, Mexico",UTC,2019-05-19 00:00:00+00:00,,Estadio Universitario (UANL),Monterrey,2018,Clausura - Semi-finals,Tigres UANL,Monterrey,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2019,local_gana
127806,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2019-05-20 01:06:00+00:00,,Estadio Leon,Leon,2018,Clausura - Semi-finals,Leon,Club America,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2019,visitante_gana
143243,"Marco Antonio Ortiz Nava, Mexico",UTC,2019-05-24 01:45:00+00:00,,Estadio Universitario (UANL),Monterrey,2018,Clausura - Finals,Tigres UANL,Leon,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2019,local_gana
143244,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2019-05-27 01:06:00+00:00,,Estadio Leon,Leon,2018,Clausura - Finals,Leon,Tigres UANL,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2019,empate
143760,,UTC,2016-07-16 02:00:00+00:00,1088.0,Estadio Caliente,Tijuana,2016,Apertura - 1,Club Tijuana,Monarcas,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2016,local_gana
143761,,UTC,2016-07-16 22:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Queretaro,2016,Apertura - 1,Club Queretaro,Veracruz,True,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,2016,local_gana
143762,,UTC,2016-07-17 00:00:00+00:00,,Estadio BBVA Bancomer,Monterrey,2016,Apertura - 1,Monterrey,Puebla,,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,2016,empate
143763,,UTC,2016-07-17 00:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2016,Apertura - 1,Atlas,Toluca,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,2016,empate
143764,,UTC,2016-07-17 00:06:00+00:00,,Estadio Miguel Hidalgo,Pachuca de Soto,2016,Apertura - 1,Pachuca,Leon,True,False,5.0,1.0,2.0,1.0,5.0,1.0,,,,,2016,local_gana
143766,,UTC,2016-07-17 02:00:00+00:00,,Estadio Azteca,Mexico City,2016,Apertura - 1,Club America,Jaguares de Chiapas,True,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,2016,local_gana
143765,,UTC,2016-07-17 02:00:00+00:00,20474.0,Estadio Victoria,Aguascalientes,2016,Apertura - 1,Necaxa,Cruz Azul,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2016,empate
143767,,UTC,2016-07-17 17:00:00+00:00,,Estadio Olimpico Universitario,Mexico City,2016,Apertura - 1,U.N.A.M. - Pumas,Guadalajara Chivas,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2016,local_gana
143768,,UTC,2016-07-17 23:00:00+00:00,,Estadio TSM Corona,Torreon,2016,Apertura - 1,Santos Laguna,Tigres UANL,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2016,empate
143769,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2016-07-23 02:00:00+00:00,,Estadio Luis Pirata Fuente,Veracruz,2016,Apertura - 2,Veracruz,Santos Laguna,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2016,local_gana
143770,,UTC,2016-07-23 22:00:00+00:00,1965.0,Estadio Victor Manuel Reyna,Tuxtla Gutierrez,2016,Apertura - 2,Jaguares de Chiapas,Pachuca,False,True,0.0,2.0,0.0,0.0,0.0,2.0,,,,,2016,visitante_gana
143771,,UTC,2016-07-23 22:00:00+00:00,,Estadio Azul,Mexico City,2016,Apertura - 2,Cruz Azul,U.N.A.M. - Pumas,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2016,empate
143772,"Luis Santander, Mexico",UTC,2016-07-24 00:00:00+00:00,,Estadio Universitario (UANL),Monterrey,2016,Apertura - 2,Tigres UANL,Atlas,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2016,empate
143773,"Fernando Guerrero Ramirez, Mexico",UTC,2016-07-24 00:00:00+00:00,,Estadio Jose Maria Morelos y Pavon,Morelia,2016,Apertura - 2,Monarcas,Club Queretaro,,,2.0,2.0,1.0,0.0,2.0,2.0,,,,,2016,empate
143774,"Eduardo Galvan Basulto, Mexico",UTC,2016-07-24 00:06:00+00:00,,Estadio Leon,Leon,2016,Apertura - 2,Leon,Necaxa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2016,empate
143775,,UTC,2016-07-24 02:00:00+00:00,,Estadio Akron,Guadalajara,2016,Apertura - 2,Guadalajara Chivas,Monterrey,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2016,local_gana
143776,,UTC,2016-07-24 02:00:00+00:00,,Estadio Azteca,Mexico City,2016,Apertura - 2,Club America,Toluca,True,False,3.0,1.0,1.0,1.0,3.0,1.0,,,,,2016,local_gana
143777,"Miguel Angel Chacon Viveros, Mexico",UTC,2016-07-24 23:00:00+00:00,1082.0,Estadio Cuauhtemoc,Puebla,2016,Apertura - 2,Puebla,Club Tijuana,True,False,3.0,2.0,3.0,1.0,3.0,2.0,,,,,2016,local_gana
143778,"Jose Penaloza, Mexico",UTC,2016-07-30 02:00:00+00:00,1088.0,Estadio Caliente,Tijuana,2016,Apertura - 3,Club Tijuana,Guadalajara Chivas,True,False,4.0,0.0,3.0,0.0,4.0,0.0,,,,,2016,local_gana
143779,,UTC,2016-07-30 22:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Queretaro,2016,Apertura - 3,Club Queretaro,Puebla,True,False,2.0,1.0,2.0,0.0,2.0,1.0,,,,,2016,local_gana
143780,,UTC,2016-07-31 00:00:00+00:00,,Estadio BBVA Bancomer,Monterrey,2016,Apertura - 3,Monterrey,Cruz Azul,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2016,empate
143781,,UTC,2016-07-31 00:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2016,Apertura - 3,Atlas,Veracruz,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2016,local_gana
143782,"Oscar Mejia Garcia, Mexico",UTC,2016-07-31 00:06:00+00:00,,Estadio Miguel Hidalgo,Pachuca de Soto,2016,Apertura - 3,Pachuca,Necaxa,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2016,local_gana
143783,,UTC,2016-07-31 02:00:00+00:00,,Estadio Azteca,Mexico City,2016,Apertura - 3,Club America,Tigres UANL,False,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,,2016,visitante_gana
143784,"Erick Yair Miranda Galindo, Mexico",UTC,2016-07-31 17:00:00+00:00,,Estadio Olimpico Universitario,Mexico City,2016,Apertura - 3,U.N.A.M. - Pumas,Leon,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2016,local_gana
143785,,UTC,2016-07-31 22:00:00+00:00,1965.0,Estadio Victor Manuel Reyna,Tuxtla Gutierrez,2016,Apertura - 3,Jaguares de Chiapas,Toluca,True,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2016,local_gana
143786,"Roberto Garcia Orozco, Mexico",UTC,2016-07-31 23:00:00+00:00,,Estadio TSM Corona,Torreon,2016,Apertura - 3,Santos Laguna,Monarcas,False,True,2.0,4.0,1.0,2.0,2.0,4.0,,,,,2016,visitante_gana
143787,,UTC,2016-08-06 22:00:00+00:00,,Estadio Azul,Mexico City,2016,Apertura - 4,Cruz Azul,Club Tijuana,False,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,,2016,visitante_gana
143789,,UTC,2016-08-07 00:00:00+00:00,,Estadio Universitario (UANL),Monterrey,2016,Apertura - 4,Tigres UANL,Jaguares de Chiapas,True,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2016,local_gana
143788,,UTC,2016-08-07 00:00:00+00:00,,Estadio Jose Maria Morelos y Pavon,Morelia,2016,Apertura - 4,Monarcas,Atlas,True,False,3.0,2.0,2.0,0.0,3.0,2.0,,,,,2016,local_gana
143790,"Fernando Hernandez, Mexico",UTC,2016-08-07 00:06:00+00:00,,Estadio Leon,Leon,2016,Apertura - 4,Leon,Monterrey,False,True,0.0,3.0,0.0,1.0,0.0,3.0,,,,,2016,visitante_gana
143793,,UTC,2016-08-07 02:00:00+00:00,,Estadio Akron,Guadalajara,2016,Apertura - 4,Guadalajara Chivas,Club Queretaro,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2016,empate
143792,"Jose Penaloza, Mexico",UTC,2016-08-07 02:00:00+00:00,20474.0,Estadio Victoria,Aguascalientes,2016,Apertura - 4,Necaxa,U.N.A.M. - Pumas,,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,2016,empate
143791,,UTC,2016-08-07 02:00:00+00:00,,Estadio Luis Pirata Fuente,Veracruz,2016,Apertura - 4,Veracruz,Club America,False,True,2.0,4.0,2.0,1.0,2.0,4.0,,,,,2016,visitante_gana
143794,"Adonai Escobedo Gonzalez, Mexico",UTC,2016-08-07 17:45:00+00:00,,Estadio Alberto Chivo Cordoba,Toluca,2016,Apertura - 4,Toluca,Pachuca,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2016,local_gana
143795,"Marco Antonio Ortiz Nava, Mexico",UTC,2016-08-07 23:00:00+00:00,1082.0,Estadio Cuauhtemoc,Puebla,2016,Apertura - 4,Puebla,Santos Laguna,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2016,empate
143796,"Marco Antonio Ortiz Nava, Mexico",UTC,2016-08-13 02:00:00+00:00,1088.0,Estadio Caliente,Tijuana,2016,Apertura - 5,Club Tijuana,Leon,True,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2016,local_gana
143797,"Roberto Rios Jacome, Mexico",UTC,2016-08-13 22:00:00+00:00,1084.0,Estadio La Corregidora,Santiago de Queretaro,2016,Apertura - 5,Club Queretaro,Cruz Azul,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2016,empate
143798,,UTC,2016-08-14 00:00:00+00:00,,Estadio BBVA Bancomer,Monterrey,2016,Apertura - 5,Monterrey,Necaxa,True,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,2016,local_gana
143799,"Jorge Isaac Rojas Castillo, Mexico",UTC,2016-08-14 00:00:00+00:00,1071.0,Estadio Jalisco,Guadalajara,2016,Apertura - 5,Atlas,Puebla,True,False,3.0,2.0,2.0,1.0,3.0,2.0,,,,,2016,local_gana
143800,"Oscar Macias, Mexico",UTC,2016-08-14 00:06:00+00:00,,Estadio Miguel Hidalgo,Pachuca de Soto,2016,Apertura - 5,Pachuca,U.N.A.M. - Pumas,True,False,3.0,0.0,1.0,0.0,3.0,0.0,,,,,2016,local_gana
143801,"Luis Santander, Mexico",UTC,2016-08-14 02:00:00+00:00,,Estadio Azteca,Mexico City,2016,Apertura - 5,Club America,Monarcas,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,2016,empate
143802,"Roberto Garcia Orozco, Mexico",UTC,2016-08-14 17:00:00+00:00,,Estadio Alberto Chivo Cordoba,Toluca,2016,Apertura - 5,Toluca,Tigres UANL,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2016,empate
143803,"Jose Penaloza, Mexico",UTC,2016-08-14 22:00:00+00:00,1965.0,Estadio Victor Manuel Reyna,Tuxtla Gutierrez,2016,Apertura - 5,Jaguares de Chiapas,Veracruz,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2016,empate
143804,"Fernando Guerrero Ramirez, Mexico",UTC,2016-08-14 23:00:00+00:00,,Estadio TSM Corona,Torreon,2016,Apertura - 5,Santos Laguna,Guadalajara Chivas,False,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2016,visitante_gana
143805,"Jorge Isaac Rojas Castillo, Mexico",UTC,2016-08-20 02:00:00+00:00,,Estadio Luis Pirata Fuente,Veracruz,2016,Apertura - 6,Veracruz,Toluca,,,2.0,2.0,1.0,0.0,2.0,2.0,,,,,2016,empate
143806,"Cesar Arturo Ramos Palazuelos, Mexico",UTC,2016-08-20 22:00:00+00:00,,Estadio Azul,Mexico City,2016,Apertura - 6,Cruz Azul,Santos Laguna,True,False,3.0,1.0,0.0,0.0,3.0,1.0,,,,,2016,local_gana
143807,"Fernando Hernandez, Mexico",UTC,2016-08-21 00:00:00+00:00,,Estadio Universitario (UANL),Monterrey,2016,Apertura - 6,Tigres UANL,Pachuca,True,False,4.0,2.0,2.0,1.0,4.0,2.0,,,,,2016,local_gana
143808,"Oscar Macias, Mexico",UTC,2016-08-21 00:00:00+00:00,,Estadio Jose Maria Morelos y Pavon,Morelia,2016,Apertura - 6,Monarcas,Jaguares de Chiapas,True,False,3.0,2.0,1.0,1.0,3.0,2.0,,,,,2016,local_gana
143809,"Paul Enrique Delgadillo Haro, Mexico",UTC,2016-08-21 00:06:00+00:00,,Estadio Leon,Leon,2016,Apertura - 6,Leon,Club Queretaro,True,False,2.0,1.0,1.0,1.0,2.0,1.0,,,,,2016,local_gana
